af,ip_src,ip_dest,asn_src,asn_dest,timestamp,rtt_min
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602021899,87.402734
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602021882,92.21506
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602021888,89.279853
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602021907,90.980164
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602022128,90.983889
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602022135,87.486804
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602022132,91.93067
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602022123,89.310061
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602022156,90.866777
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602022376,91.046769
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602022378,87.167718
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602022360,92.062272
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602022363,88.715767
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602022395,90.686863
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602022612,90.811478
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602022616,87.489493
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602022604,92.134631
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602022612,88.971609
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602022636,90.563266
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602022852,90.791398
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602022853,87.44331
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602022845,92.158109
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602022851,89.39051
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602022865,90.91465
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602023095,90.881367
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602023091,87.522806
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602023092,92.05352
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602023088,89.243673
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602023114,90.951439
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602023331,90.730603
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602023333,87.603911
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602023320,92.068805
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602023324,89.219753
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602023346,91.075057
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602023573,90.851612
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602023568,92.012614
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602023564,89.101233
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602023591,91.033602
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602023580,87.466207
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602023811,91.093154
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602023807,92.065629
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602023799,89.296972
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602023830,90.909125
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602023822,87.566855
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602024043,90.916507
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602024053,87.524209
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602024047,92.14637
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602024043,89.231582
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602024062,90.95025
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602024284,90.865382
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602024293,87.475368
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602024281,92.054602
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602024279,89.072809
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602024316,91.077636
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602024535,90.881992
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602024531,87.476007
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602024518,92.103679
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602024531,89.264154
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602024552,90.956575
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602024774,91.02608
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602024770,87.476748
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602024760,92.10746
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602024763,89.064468
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602024791,90.886782
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602025006,90.811942
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602025015,87.538328
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602024998,92.013324
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602024998,89.136274
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602025023,90.994759
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602021642,100.085012
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602021879,100.117268
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602022121,100.432916
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602022364,100.915989
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602022606,100.104212
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602022848,100.570388
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602023087,102.062612
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602023321,102.572565
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602023569,101.390612
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602023812,101.342228
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602024047,100.813076
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602024283,101.224724
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602024523,100.72706
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602024763,101.896725
6,2610:178:2:3:280:a3ff:fe91:4154,2a01:4f8:c0c:36f7::1,16668,24940,1602025003,101.945876
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602021806,94.669796
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602021810,94.9088
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602021809,91.304658
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602021813,88.525838
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602021816,93.423529
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602022060,94.355635
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602022058,94.608764
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602022055,91.309095
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602022058,88.51941
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602022057,93.151231
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602022295,94.592347
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602022299,94.814181
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602022287,91.410328
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602022294,88.570622
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602022293,93.265624
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602022540,94.652735
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602022537,94.132202
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602022535,94.680515
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602022527,88.796242
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602022531,93.299014
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602022772,94.617021
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602022769,94.789988
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602022776,94.794296
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602022772,88.81712
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602022770,93.250743
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602023006,94.377874
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602023018,94.590423
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602023011,94.670434
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602023011,88.818842
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602023006,93.248161
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602023251,94.501862
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602023258,94.789537
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602023250,94.788577
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602023255,88.73011
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602023246,93.314747
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602023499,94.473442
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602023487,94.70817
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602023488,94.824106
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602023500,88.930558
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602023491,93.175492
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602023738,94.643281
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602023731,94.759564
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602023736,94.585933
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602023728,88.855554
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602023729,93.30163
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602023976,94.75627
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602023971,94.723619
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602023969,94.724368
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602023968,88.849108
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602023980,93.194901
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602024208,94.632705
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602024219,94.816657
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602024217,91.265627
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602024212,88.755652
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602024219,93.213895
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602024452,94.506782
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602024456,94.88478
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602024453,91.52176
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602024455,88.508105
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602024460,93.180989
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602024696,94.63281
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602024699,94.575465
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602024689,91.399083
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602024690,88.530768
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602024694,93.338857
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602024937,94.512828
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602024939,94.559444
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602024936,91.367892
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602024939,88.488388
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602024929,93.335078
6,2620:0:2830:203::157,2a03:4000:46:70::1,16876,197540,1602025166,94.590142
6,2001:500:110::221,2a03:4000:46:70::1,10745,197540,1602025180,94.682197
6,2001:468:c00:10::2,2a03:4000:46:70::1,10886,197540,1602025179,91.485343
6,2400:8800:5f07:3::2,2a03:4000:46:70::1,3491,197540,1602025173,88.438848
6,2001:550:102:ff::c0a,2a03:4000:46:70::1,16409,197540,1602025178,93.41186
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602021629,96.169748
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602021871,97.265683
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602022111,96.033811
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602022346,96.822547
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602022589,96.177428
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602022825,99.89378
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602023071,97.400084
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602023299,96.916243
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602023549,96.77954
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602023782,96.547604
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024025,97.70114
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024264,96.16898
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024503,97.398548
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024744,96.900883
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024979,96.648212
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602021630,96.19202
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602021870,97.189652
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602022099,96.5453
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602022350,96.384788
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602022582,96.659732
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602022828,96.841747
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602023072,97.175828
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602023311,96.477716
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602023544,95.67362
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602023785,95.998483
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024033,97.634324
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024268,96.586004
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024499,96.347924
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024749,97.975316
6,2610:178:2:3:280:a3ff:fe91:4154,2a03:4000:46:70::1,16668,197540,1602024979,96.350228
