af,ip_src,ip_dest,asn_src,asn_dest,timestamp,rtt_min
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602042099,89.827626
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602042121,89.609358
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602042351,89.91842
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602042309,90.827968
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602042334,87.69033
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602042335,89.984439
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602042360,87.364464
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602042592,89.980948
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602042547,90.798329
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602042591,87.308776
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602042575,87.604056
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602042572,89.92407
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602042827,89.835384
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602042788,90.731196
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602042831,87.381736
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602042817,87.58312
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602042812,89.812775
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602043079,89.782736
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602043033,90.850403
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602043079,87.544308
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602043052,87.505188
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602043058,89.944648
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602039656,93.80354
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602039653,88.53566
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602039651,94.432194
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602039821,93.455814
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602039813,92.559315
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602039884,93.855919
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602039885,88.46493
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602039884,94.344538
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602040065,93.445361
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602040049,92.656008
